,EEG_1,EEG_2,EEG_3,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,GSR_4,EMOTION_1,EMOTION_2,EMOTION
27,0.9379973248724158,0.03852247652886059,0.001483981197916615,1.6863792072997352,0.15871202060337444,0.27217530070400275,0.47072176213117634,0.7521364790356494,0.9920367060321154,394.492079281941,1.0,3.0,3.0
28,0.9385417073532671,0.04114872778213643,0.0016932177980883663,1.2922340610978889,0.05256422254714116,0.22330760676532008,0.4318772076479415,0.6676680952589603,0.9148508468161675,377.1658933461497,0.0,0.0,0.0
29,0.9627111476646065,0.020000659919652754,0.0004000263972216041,1.7240004267723212,0.24448523859559554,0.15848576248015273,0.2992560561244992,0.4273509092917483,0.5842124971962767,377.1658933461497,2.0,0.0,2.0
30,0.9585078233391032,0.021103509902174494,0.000445358130191177,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,373.7424241851122,1.0,0.0,1.0
31,0.8784576880338304,0.034976652976429504,0.0012233662534335747,1.6873749761623336,0.13404613070972488,0.18579818149136137,0.31920976048848376,0.4714230758999618,0.7308875085427924,136.78628689771415,0.0,1.0,1.0
32,0.9552568843560073,0.024116505205073573,0.0005816058233063406,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,395.839520256092,3.0,3.0,3.0
33,0.961665143236866,0.02294239377993648,0.000526353432353668,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,522.0322296090351,0.0,0.0,0.0
34,0.9431715047766152,0.020321748980520377,0.00041297348162728094,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,394.492079281941,1.0,3.0,3.0
35,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,377.1658933461497,1.0,0.0,1.0
36,0.9627111476646065,0.020000659919652754,0.0004000263972216041,1.7240004267723212,0.24448523859559554,0.15848576248015273,0.2992560561244992,0.4273509092917483,0.5842124971962767,377.1658933461497,0.0,0.0,0.0
37,0.9238792923963026,0.03959483827734483,0.0015677512182090912,1.1629080356006098,0.07809857021431468,0.22027244033064625,0.4119913846094401,0.5596157879354228,0.7145510892230988,373.7424241851122,0.0,0.0,0.0
38,0.8926245107672891,0.041097899983158194,0.0016890373830256743,1.2306675178156872,0.07928536334691523,0.2619304518677279,0.4527338369273075,0.7658255599040728,1.013619075834717,136.78628689771415,0.0,0.0,0.0
39,0.9552568843560073,0.024116505205073573,0.0005816058233063406,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,395.839520256092,4.0,4.0,4.0
40,0.874937107053071,0.0597578982179928,0.0035710063994319873,1.1783640664462427,0.08632211883713889,0.14023623143117725,0.28786101134462666,0.44046868168149816,0.5714037436874648,522.0322296090351,1.0,0.0,1.0
41,0.8944753702712828,0.04705873761625848,0.0022145247860358604,1.2444134776541398,0.08148469380793626,0.21180376224935057,0.3960577010062689,0.6114691495456782,0.8061471527757291,394.492079281941,1.0,3.0,3.0
42,0.9556732605859993,0.04539745647166256,0.002060929054096497,1.5283014852075116,0.14501427611694898,0.19017650208402037,0.34705434595174994,0.5412029001835977,0.7111194229643757,265.1071040558217,0.0,0.0,0.0
43,0.9664032664611081,0.01588997756586538,0.000252491387043705,1.7929093010803576,0.16195100591280107,0.24244925749646196,0.4792364932509671,0.6445264935538711,1.0074975000938875,1252.6835064056904,4.0,0.0,4.0
44,0.9323790462586041,0.04221122712289141,0.0017817876952203235,1.7030021356070126,0.18158622959590356,0.20611863997740143,0.3813675565291038,0.6033618766875902,0.8138499263196635,373.7424241851122,3.0,0.0,3.0
45,0.9384787065632167,0.03258332776075874,0.0010616732479650315,1.6904381720436803,0.23033537255067185,0.11635453517261356,0.21567936423352152,0.3005373189430423,0.4257703742689099,412.4213159272487,0.0,4.0,4.0
46,0.9739547799798915,0.020101012941751675,0.0004040507212844683,1.9235745878304786,0.21137733423145394,0.15834891543583537,0.2924615731860776,0.4696964567659742,0.6235781062336581,395.839520256092,0.0,0.0,0.0
47,0.9761135081156432,0.014802466171567401,0.0002191130047603973,1.7443676445359135,0.15854989590523316,0.20494331555095863,0.3976391173127417,0.5660369620284231,0.7388694298980404,96.01100879321345,0.0,0.0,0.0
48,0.9647740476539806,0.018835087008741917,0.0003547605026268785,1.9323356756562553,0.17978583469558077,0.18874133997514933,0.34825187120962364,0.5538542970602744,0.7575050495427482,393.7234155890036,3.0,4.0,4.0
49,0.9352404215352119,0.029401453156203808,0.0008644454476964468,1.209324145578433,0.08916663624805624,0.24759482753743464,0.44424121560762997,0.6972149827792709,0.9473813189441862,265.1071040558217,0.0,0.0,0.0
50,0.9507669257451211,0.030809414270275663,0.0009492200076774657,1.3552741124985284,0.07942774547493442,0.16195306011144317,0.3132365948412476,0.4423056773292346,0.6135031175000198,1252.6835064056904,1.0,0.0,1.0
51,0.9368436474679386,0.03072644191270086,0.0009441142326145801,1.3070438513839382,0.08565049046169611,0.21884642990758363,0.4070466361936236,0.6527235584092987,0.9433716904768259,373.7424241851122,0.0,0.0,0.0
52,0.941719014186983,0.0228224236300501,0.0005208630203494692,1.3566500025483346,0.10848024354618778,0.16538268886524915,0.32852112439585385,0.48709806260503563,0.6328152559503418,412.4213159272487,0.0,1.0,1.0
